MDTU,|Tr(L)|,ReTr(L),ImTr(L)
902,0.0976659,0.0179823,0.0959962
904,0.0976659,0.0179823,0.0959962
906,0.0976659,0.0179823,0.0959962
908,0.0296767,0.025438,-0.0152844
910,0.0659572,-0.0435518,0.0495337
912,0.0251199,-0.00936483,0.023309
914,0.0283745,-0.0262597,-0.010749
916,0.0375335,-0.0323283,0.0190695
918,0.0804778,-0.00907202,0.0799648
920,0.0362437,-0.0173365,0.0318285
922,0.0362437,-0.0173365,0.0318285
924,0.0362437,-0.0173365,0.0318285
926,0.0631701,-0.0434443,-0.045859
928,0.035754,0.0324808,-0.0149447
930,0.0195546,-0.0195545,6.07338e-05
932,0.084161,0.0810748,0.022582
934,0.084161,0.0810748,0.022582
936,0.0416935,0.0414033,-0.00491037
938,0.0416935,0.0414033,-0.00491037
940,0.0622109,-0.0301353,0.0544248
942,0.0622109,-0.0301353,0.0544248
944,0.0622109,-0.0301353,0.0544248
946,0.0622109,-0.0301353,0.0544248
948,0.0106054,0.000183067,-0.0106038
950,0.0702804,0.069692,0.00907487
952,0.0364891,0.0346697,-0.0113783
954,0.0576095,0.0547317,-0.0179807
956,0.084814,-0.0271547,0.0803495
958,0.0326897,0.00855783,-0.0315497
960,0.0556447,0.0293868,0.047252
962,0.0768389,0.051657,-0.0568838
964,0.0345119,0.0276607,-0.0206388
966,0.00369395,0.00109769,0.00352708
968,0.0825886,-0.082206,0.00794022
970,0.0290331,-0.018223,-0.0226018
972,0.0332855,-0.0145093,0.0299567
974,0.049138,-0.0435668,-0.022726
976,0.0884246,0.0791623,0.0393985
978,0.114379,0.112376,0.0213112
980,0.0985388,0.095921,-0.0225625
982,0.100368,-0.00644633,-0.10016
984,0.100368,-0.00644633,-0.10016
986,0.0412691,-0.032116,-0.0259172
988,0.0942822,0.0547567,0.0767518
990,0.0942822,0.0547567,0.0767518
992,0.0490519,-0.0115438,-0.0476742
994,0.0540637,0.048984,0.022879
996,0.0653803,-0.0642802,0.0119433
998,0.0501903,-0.0497565,-0.00658475
1000,0.0501903,-0.0497565,-0.00658475
1002,0.0518665,0.023628,0.046172
