MDTU,|Tr(Lx)|
1556,0.0243748
1558,0.0569016
1560,0.0334938
1562,0.0233346
1564,0.048532
1566,0.0591194
1568,0.0336587
1570,0.0592905
1572,0.0592905
1574,0.0359915
1576,0.0359915
1578,0.0359915
1580,0.0359915
1582,0.0327724
1584,0.0353137
1586,0.0359945
1588,0.0158697
1590,0.0356514
1592,0.0272085
1594,0.0435725
1596,0.0211085
1598,0.010962
1600,0.0628182
1602,0.027666
1604,0.00631615
1606,0.0398855
1608,0.0398855
1610,0.0280903
1612,0.0563203
1614,0.0257005
1616,0.0436328
1618,0.00793613
1620,0.103902
1622,0.0193709
1624,0.0436697
1626,0.0762837
1628,0.0762837
1630,0.0424239
1632,0.0146653
1634,0.0521654
1636,0.0365267
1638,0.0230576
1640,0.0230576
1642,0.0230576
1644,0.0341345
1646,0.0761635
1648,0.0246109
1650,0.0405886
1652,0.0405886
1654,0.0572849
1656,0.0440576
1658,0.0367129
1660,0.0171944
1662,0.0472503
1664,0.0327962
1666,0.0327962
1668,0.0570029
1670,0.0939174
1672,0.0426197
1674,0.070535
1676,0.0116555
1678,0.0985557
1680,0.0306428
1682,0.0306428
1684,0.0156633
1686,0.027878
1688,0.027878
1690,0.0256145
1692,0.0253873
1694,0.0431744
1696,0.0683381
1698,0.0562217
1700,0.00743622
1702,0.0326921
1704,0.0458711
1706,0.0275005
1708,0.0189465
1710,0.0384952
1712,0.0384952
1714,0.0323432
1716,0.0781281
1718,0.0152846
1720,0.0853468
1722,0.0160612
1724,0.0445513
1726,0.0463049
1728,0.0649984
1730,0.0506132
1732,0.0553911
1734,0.0359574
1736,0.104864
1738,0.0386908
1740,0.0242391
1742,0.0469586
1744,0.0266856
1746,0.0659896
1748,0.00661234
1750,0.0454462
1752,0.0323845
1754,0.0195596
1756,0.0376356
1758,0.0153237
1760,0.0153237
1762,0.0804838
1764,0.0323536
1766,0.0367596
1768,0.0903731
1770,0.0903731
1772,0.0506819
1774,0.0320981
1776,0.0320981
1778,0.0562742
1780,0.0329115
1782,0.0250756
1784,0.0562384
1786,0.0279077
1788,0.037086
1790,0.0192988
1792,0.0550095
1794,0.0434018
1796,0.0132346
1798,0.0763217
1800,0.0276538
1802,0.0276538
1804,0.0146327
1806,0.0442126
1808,0.0561721
1810,0.0122673
1812,0.0244642
1814,0.0120594
1816,0.057836
1818,0.0207352
1820,0.0154463
1822,0.0104769
1824,0.0104769
1826,0.041246
1828,0.0297251
1830,0.0460918
1832,0.0506017
1834,0.0506017
1836,0.0506017
1838,0.102702
1840,0.0300042
1842,0.0422316
1844,0.0168707
1846,0.0168707
1848,0.0682293
1850,0.0151859
1852,0.0208162
1854,0.00957814
1856,0.0606652
1858,0.0606652
1860,0.0315427
1862,0.0377519
1864,0.0220262
1866,0.0331253
1868,0.0331253
1870,0.0444134
1872,0.0444134
1874,0.0444134
1876,0.0444134
1878,0.0382237
1880,0.0109701
1882,0.0369219
1884,0.0550287
1886,0.0730395
1888,0.0371419
1890,0.0361339
1892,0.0680897
1894,0.0214244
1896,0.0656658
1898,0.0279256
1900,0.00857015
1902,0.0540771
1904,0.0733801
1906,0.0605574
1908,0.0709162
1910,0.0529206
1912,0.0663316
1914,0.0197912
1916,0.0183712
1918,0.0183712
1920,0.0283149
1922,0.104335
1924,0.00735372
1926,0.0531118
1928,0.0269356
1930,0.014836
1932,0.0625542
1934,0.0259466
1936,0.0247084
1938,0.0551078
1940,0.0763354
1942,0.0653665
1944,0.0298734
1946,0.0298734
1948,0.0228953
1950,0.00668623
1952,0.00668623
1954,0.0246295
1956,0.031003
1958,0.031003
1960,0.031003
1962,0.031003
1964,0.0156206
1966,0.0411617
1968,0.0411617
1970,0.0403835
1972,0.0157159
1974,0.0231083
1976,0.0626568
1978,0.0626568
1980,0.048467
1982,0.0201092
1984,0.0149858
1986,0.0149858
1988,0.0149858
1990,0.0788063
1992,0.0547157
1994,0.0203722
1996,0.0203722
1998,0.0402055
2000,0.0484049
