MDTU,|det-1|^2,1-Re(det),Im(det)
1588,1,1,6.08823e-08
1590,1,1,9.49167e-08
1592,1,1,9.56808e-09
1594,1,1,1.13752e-07
1596,1,1,-8.21824e-08
1598,1,1,2.4136e-07
1600,1,1,-7.82234e-08
1602,0.999999,1,1.23655e-07
1604,1,1,1.06758e-07
1606,1,1,1.06758e-07
1608,1,1,4.51483e-08
1610,1,1,-8.37049e-08
1612,1,1,7.76469e-07
1614,0.999999,1,-1.21008e-09
1616,1,1,-9.44505e-08
1618,1,1,-9.44505e-08
1620,0.999999,1,1.91822e-07
1622,1,1,1.8701e-07
1624,1,1,-1.03431e-07
1626,1,1,-1.98944e-08
1628,1,1,-3.76133e-08
1630,1,1,5.80634e-08
1632,1,1,8.0896e-08
1634,1,1,1.48776e-08
1636,1,1,-2.32812e-07
1638,1,1,-7.47738e-08
1640,1,1,3.23933e-08
1642,1,1,-4.9967e-08
1644,1,1,1.25522e-10
1646,1,1,2.0478e-07
1648,1,1,8.65867e-08
1650,1,1,-1.702e-07
1652,1,1,2.50523e-07
1654,1,1,7.01546e-08
1656,1,1,7.01546e-08
1658,1,1,1.55815e-07
1660,1,1,4.56889e-09
1662,1,1,1.17953e-09
1664,1,1,5.21894e-08
1666,1,1,7.01714e-08
1668,1,1,2.59581e-08
1670,1,1,-5.76397e-08
1672,0.999999,1,-9.19657e-08
1674,1,1,4.69154e-08
1676,0.999998,0.999999,1.44942e-07
1678,1,1,7.99832e-08
1680,1,1,7.99832e-08
1682,1,1,1.98471e-07
1684,1,1,-1.25834e-07
1686,1,1,-1.25834e-07
1688,1,1,-6.24732e-08
1690,1,1,2.76919e-07
1692,1,1,-1.92547e-07
1694,1,1,2.55993e-08
1696,1,1,-2.47141e-07
1698,1,1,-3.98733e-08
1700,1,1,-2.06268e-07
1702,1,1,1.71213e-08
1704,1,1,-1.01387e-07
1706,0.999999,1,-1.46402e-07
1708,0.999999,1,-1.46402e-07
1710,1,1,-5.14602e-07
1712,1,1,3.29305e-07
1714,1,1,1.85883e-07
1716,1,1,1.85883e-07
1718,1,1,1.85883e-07
1720,1,1,-3.70523e-08
1722,1,1,-3.07714e-09
1724,1,1,-3.22605e-07
1726,1,1,4.08746e-08
1728,1,1,6.61953e-08
1730,1,1,6.61953e-08
1732,1,1,4.89399e-08
1734,1,1,2.70435e-08
1736,1,1,1.55725e-07
1738,1,1,-1.77815e-08
1740,1,1,-4.00071e-08
1742,1,1,1.06688e-07
1744,1,1,-8.27323e-08
1746,1,1,2.22949e-08
1748,1,1,-1.42112e-08
1750,1,1,2.26139e-07
1752,1,1,-3.61018e-09
1754,1,1,8.58236e-08
1756,1,1,1.45236e-07
1758,1,1,1.09884e-07
1760,1,1,-2.69687e-08
1762,0.999999,1,1.40516e-07
1764,1,1,-4.80158e-08
1766,1,1,-1.68684e-07
1768,1,1,-6.29192e-08
1770,1,1,-1.21308e-07
1772,1,1,5.16918e-08
1774,1,1,-5.44183e-08
1776,1,1,7.24528e-08
1778,1,1,-4.29879e-07
1780,1,1,-4.29879e-07
1782,1,1,-1.7125e-08
1784,1,1,-8.88974e-08
1786,1,1,-8.30138e-08
1788,1,1,-3.47505e-09
1790,1,1,-3.47505e-09
1792,1,1,-8.15036e-08
1794,1,1,3.16889e-08
1796,1,1,1.40349e-07
1798,1,1,-6.82715e-07
1800,1,1,4.92942e-08
1802,1,1,-2.99913e-09
1804,1,1,-2.45224e-08
1806,1,1,-6.09502e-08
1808,1,1,1.44827e-08
1810,1,1,-7.21502e-08
1812,1,1,-1.73981e-09
1814,1,1,7.17335e-08
1816,1,1,-2.82617e-07
1818,1,1,5.73062e-08
1820,1,1,-9.97817e-08
1822,1,1,9.49708e-08
1824,1,1,1.15951e-07
1826,1,1,-5.06816e-09
1828,1,1,9.06436e-08
1830,1,1,9.06436e-08
1832,1,1,5.72166e-08
1834,1,1,-5.00224e-08
1836,1,1,2.19684e-07
1838,1,1,1.02277e-07
