ReTr(L),ImTr(L)
0.00372005,-0.0858475
0.119198,0.0302498
-0.186886,0.317061
-0.123931,-0.0303928
-0.123931,-0.0303928
-0.263849,0.0419246
-0.125071,0.106954
-0.0697105,0.081339
-0.062068,-0.0120903
-0.316409,-0.142227
-0.107007,-0.127878
-0.36521,-0.016283
-0.0896235,0.364063
-0.174896,-0.55184
-0.076192,-0.0315362
0.244516,-0.267385
0.244516,-0.267385
-0.104655,0.282357
-0.096618,0.131599
-0.096618,0.131599
0.087053,0.0660085
-0.212819,0.060041
-0.074905,-0.169598
-0.198955,0.300511
0.22645,0.0772475
0.0197785,0.281454
-0.099569,-0.0140993
0.280373,0.159078
-0.166461,0.190516
0.0159536,-0.142496
0.0159536,-0.142496
0.26269,0.066212
0.175721,-0.132546
-0.0917725,0.264276
-0.0917725,0.264276
-0.0917725,0.264276
-0.204965,0.339939
0.336162,0.158195
0.121254,0.092216
-0.0694065,-0.045826
-0.0231838,0.212725
-0.0231838,0.212725
0.409215,-0.368893
0.0480732,-0.101306
0.155911,0.00374019
0.0600215,0.198445
-0.29088,0.111721
0.360802,0.0943785
0.0425429,0.212803
0.207405,0.0371614
-0.109248,-0.031974
-0.421384,-0.053321
0.200036,0.17828
-0.282272,-0.189044
0.0848245,0.218646
-0.152623,0.205483
0.0229299,0.131571
0.18254,-0.0130926
0.0167067,0.369387
0.289436,-0.129917
0.0389988,0.0414014
0.0167026,0.204405
-0.269311,-0.143049
-0.0457096,0.087863
0.329654,0.242101
-0.0205375,0.11554
-0.0205375,0.11554
-0.208768,0.218761
-0.104709,0.216484
0.320723,0.0207504
-0.175666,-0.206584
-0.175666,-0.206584
-0.194188,-0.0595035
-0.073628,0.435912
0.371383,-0.0489784
-0.155676,-0.316797
0.0421424,-0.115136
-0.104079,-0.140641
0.0430844,0.0657475
0.126665,-0.122163
0.0307877,0.0665275
-0.0558805,-0.078984
-0.171353,0.11192
-0.192814,0.0617865
0.00384973,-0.0961795
0.2098,0.199443
-0.269504,-0.171906
0.009979,0.18408
-0.0137024,0.207486
0.0974095,-0.285122
-0.368109,0.187246
-0.368109,0.187246
-0.101056,0.065422
-0.217223,-0.035152
-0.0246164,-0.181379
0.070619,0.333498
-0.0166226,-0.140814
0.0737725,0.0155821
-0.147709,-0.292378
-0.147709,-0.292378
-0.147709,-0.292378
-0.0913285,0.033542
-0.0328748,0.0317477
0.054486,-0.00456813
-0.036645,0.212213
-0.170124,-0.101236
-0.120377,0.0224404
-0.197985,-0.179159
-0.229487,0.057227
0.0406663,0.37226
-0.139069,0.144387
-0.0859455,-0.09096
-0.0892435,0.188271
0.146527,0.215153
0.146527,0.215153
-0.0067357,-0.143355
-0.0408089,0.124248
0.246856,0.0666255
0.134286,0.0362561
-0.115877,-0.0191123
-0.111471,0.163272
0.296857,0.204806
-0.00316183,0.156218
-0.0091739,-0.0792895
-0.0304301,0.0209602
-0.0722895,0.104734
-0.0167801,-0.132919
0.153503,0.0433279
-0.61442,0.254189
-0.067921,-0.175884
0.0596665,0.209319
-0.0429295,0.112139
0.0526725,0.271909
0.0526725,0.271909
-0.061464,-0.122071
-0.061464,-0.122071
0.282807,-0.198373
-0.142582,-0.118832
-0.162416,0.235751
-0.162416,0.235751
-0.162416,0.235751
0.320649,0.0978265
0.143019,0.441026
0.151315,-0.279202
0.199984,0.0969575
-0.090703,0.00402323
-0.066822,-0.0932725
-0.0246254,-0.0378458
-0.0126497,0.31174
-0.0126497,0.31174
0.269429,0.212913
0.269429,0.212913
0.143865,-0.012731
0.143865,-0.012731
-0.196934,-0.211598
0.272332,-0.080206
-0.0782675,-0.113147
0.154739,0.17668
-0.0159252,0.0098335
0.189576,-0.00491823
0.0766435,0.142803
0.0367299,0.142483
-0.157508,0.0481748
-0.0132675,0.07055
-0.241233,0.329056
-0.114573,0.070937
-0.081301,-0.064589
-0.204207,0.072192
-0.0076106,0.0272791
-0.0076106,0.0272791
0.166383,-0.263124
-0.079122,0.166404
-0.161975,0.207259
-0.0455318,-0.121174
0.116154,-0.328154
-0.098166,-0.39868
-0.173965,-0.080936
