MDTU,ssplaq,stplaq
1412,0.0849015,0.0399869
1414,0.0659422,0.02594
1416,0.0659422,0.02594
1418,0.0823581,0.0335994
1420,0.0800224,0.0281086
1422,0.0974086,0.0489915
1424,0.116581,0.0531385
1426,0.170003,0.0881918
1428,0.148228,0.0771145
1430,0.148228,0.0771145
1432,0.202661,0.0836972
1434,0.220765,0.112561
1436,0.202242,0.0978801
1438,0.33903,0.138049
1440,0.23238,0.124536
1442,0.23238,0.124536
1444,0.207607,0.155057
1446,0.152721,0.106381
1448,0.169634,0.0894304
1450,0.169634,0.0894304
1452,0.141242,0.0683994
1454,0.241012,0.128025
1456,0.143883,0.0881192
1458,0.122482,0.0865409
1460,0.187306,0.087119
1462,0.239897,0.104528
1464,0.274356,0.178179
1466,0.403302,0.175501
1468,0.431856,0.166165
1470,0.441302,0.222203
1472,0.689687,0.326803
1474,0.523171,0.364065
1476,0.682336,0.355059
1478,0.643911,0.37644
1480,0.643911,0.37644
1482,0.556449,0.374538
1484,0.587786,0.323527
1486,0.587786,0.323527
1488,0.577589,0.256794
1490,0.665574,0.369936
1492,0.665574,0.369936
1494,0.777851,0.380407
1496,0.657209,0.408364
1498,0.779936,0.315208
1500,0.818341,0.284589
1502,0.585905,0.291896
1504,0.489701,0.261175
1506,0.73994,0.337839
1508,1.02721,0.480509
1510,0.70672,0.364722
1512,0.757551,0.491539
1514,0.770778,0.375124
1516,0.54161,0.470016
1518,0.783661,0.586811
1520,0.866325,0.744923
1522,1.185,0.527643
1524,1.20221,0.594929
1526,1.59785,0.702763
1528,0.910788,0.492325
1530,0.993783,0.411215
1532,0.583052,0.299128
1534,1.01857,0.384966
1536,1.27048,0.387134
1538,1.27048,0.387134
1540,0.921272,0.298816
1542,0.751452,0.388694
1544,0.746798,0.411941
1546,0.798389,0.517932
1548,0.887269,0.36938
1550,0.910134,0.414627
1552,0.727542,0.450916
1554,1.02144,0.452293
1556,0.833829,0.445561
1558,1.07937,0.377965
1560,0.634285,0.355705
1562,0.620855,0.343285
1564,0.822482,0.333301
1566,0.80075,0.469229
1568,0.727946,0.546964
1570,0.727946,0.546964
1572,0.905815,0.384712
1574,0.741489,0.404283
1576,0.584503,0.274411
1578,0.688956,0.355106
1580,0.871689,0.476241
1582,0.771394,0.43313
1584,0.771394,0.43313
1586,0.966834,0.321856
1588,0.876319,0.495243
1590,0.84697,0.416935
1592,0.755192,0.37249
1594,0.785246,0.358272
1596,0.88905,0.491224
1598,0.927225,0.529925
1600,1.26867,0.7139
1602,1.14964,0.716109
1604,1.59677,0.732265
1606,1.59677,0.732265
1608,1.287,0.846722
1610,1.41156,0.726501
1612,1.77794,0.732095
1614,1.43283,0.661064
1616,1.10084,0.764945
1618,1.10084,0.764945
1620,1.46274,0.782803
1622,1.65263,0.662457
1624,1.47306,0.447787
1626,1.0005,0.464022
1628,1.11228,0.659376
1630,1.55144,0.658907
1632,1.8648,0.816183
1634,1.62136,0.838996
1636,1.59081,1.02403
1638,1.4841,0.675396
1640,1.68738,0.700028
1642,1.50617,0.627637
1644,1.1029,0.637321
1646,1.09438,0.816101
1648,0.927704,0.55811
1650,1.16393,0.885993
1652,1.15204,0.603797
1654,1.49349,0.696878
1656,1.49349,0.696878
1658,1.70948,0.706059
1660,1.23341,0.52367
1662,1.36098,0.612589
1664,1.17447,0.632835
1666,0.983725,0.564088
1668,1.00611,0.741921
1670,1.12813,0.727819
1672,1.38826,0.691115
1674,1.54434,0.64269
1676,1.57082,0.876302
1678,1.65944,0.667879
1680,1.65944,0.667879
1682,1.96226,0.792759
1684,1.46827,0.970876
1686,1.46827,0.970876
1688,1.76571,1.10195
1690,2.17952,1.03307
1692,2.16927,0.786346
1694,2.07825,0.776708
1696,2.0378,0.934329
1698,1.79186,1.03498
1700,1.50289,0.84386
1702,1.65606,0.809312
1704,2.05142,0.758618
1706,2.52013,0.699264
1708,2.52013,0.699264
1710,2.78614,1.07997
1712,1.98328,0.88485
1714,2.33853,0.972957
1716,2.33853,0.972957
1718,2.33853,0.972957
1720,1.98342,1.03738
1722,2.44349,1.08292
1724,2.42184,1.29209
1726,2.50935,1.37592
1728,2.89047,1.18852
1730,2.89047,1.18852
1732,1.97779,0.9519
1734,1.51652,1.20836
1736,2.03859,0.889911
1738,1.32671,0.919414
1740,1.58798,0.76432
1742,2.35889,0.841737
1744,1.53208,0.884904
1746,1.57526,0.75549
1748,1.75865,0.883947
1750,1.47639,1.07478
1752,1.352,0.878749
1754,1.91945,0.627955
1756,1.56426,0.848981
1758,1.80259,0.801455
1760,1.24129,0.752006
1762,1.72941,0.703289
1764,1.45893,0.927794
1766,1.62272,0.916566
1768,1.54442,0.712969
1770,1.55213,0.722103
1772,1.7528,0.75972
1774,1.51029,0.68769
1776,1.68568,0.751434
1778,1.64044,0.672364
1780,1.64044,0.672364
1782,1.08713,0.526505
1784,0.831301,0.605857
1786,1.07585,0.593849
1788,0.962519,0.495079
1790,0.962519,0.495079
1792,0.995192,0.616185
1794,1.15267,0.64117
1796,1.01611,0.54044
1798,1.50122,0.663522
1800,1.22206,0.7279
1802,1.54125,0.828274
1804,1.23446,0.660131
1806,1.70382,0.632312
1808,1.42488,0.547685
1810,1.11997,0.918317
1812,1.54812,0.864701
1814,1.57543,0.85951
1816,1.79241,0.877784
1818,1.95275,0.951911
1820,1.49908,1.1049
1822,1.50206,0.816363
1824,1.62935,1.20431
1826,1.66298,0.897085
1828,1.23049,0.63682
1830,1.23049,0.63682
1832,1.83069,0.632722
1834,1.6822,0.643495
1836,1.52187,0.5594
1838,1.16415,0.610974
1840,0.941476,0.482237
1842,1.27747,0.448309
1844,1.25585,0.673807
1846,1.25585,0.673807
1848,1.25585,0.673807
1850,1.17926,0.822786
1852,1.15845,0.5922
1854,1.39634,0.780658
1856,1.53079,0.50152
1858,1.35301,0.663238
1860,1.40213,0.66074
1862,1.24594,0.766798
1864,1.42228,0.828981
1866,1.58444,0.628431
1868,1.45299,0.633745
1870,1.26438,0.765037
1872,1.53725,0.808202
1874,1.22013,0.843574
1876,1.22013,0.843574
1878,1.37597,0.785279
1880,1.46672,0.985314
1882,1.59137,0.731895
1884,1.92397,1.11167
1886,1.94716,0.989968
1888,2.13266,0.685607
1890,1.33416,0.802592
1892,1.60185,0.897172
1894,1.28707,0.9241
1896,1.24714,0.872047
1898,1.70967,0.933297
1900,1.64158,0.814276
1902,1.6561,0.648729
1904,1.47119,0.720887
1906,1.04066,0.790327
1908,1.17548,0.568348
1910,1.37566,0.598372
1912,1.13294,0.568219
1914,1.13294,0.568219
1916,1.36308,0.497831
1918,1.36308,0.497831
1920,1.47866,0.638515
1922,1.15783,0.526223
1924,0.97786,0.510685
1926,0.97786,0.510685
1928,0.97786,0.510685
1930,1.18491,0.704808
1932,1.06656,0.535699
1934,1.09529,0.55584
1936,1.05983,0.740638
1938,1.78572,0.663949
1940,1.41674,0.705116
1942,1.29517,0.766168
1944,1.20208,0.550201
1946,1.20208,0.550201
1948,1.09226,0.637414
1950,1.09226,0.637414
1952,1.16653,0.562083
1954,1.16653,0.562083
1956,1.35399,0.436969
1958,1.08653,0.570862
1960,1.11023,0.483835
1962,1.10246,0.421574
1964,0.837705,0.345746
1966,0.757228,0.434748
1968,1.04693,0.520559
1970,0.727452,0.286529
1972,0.549053,0.294065
1974,0.751138,0.326961
1976,0.932298,0.477699
1978,0.972283,0.621559
1980,0.946524,0.587472
1982,0.906465,0.507469
1984,0.947056,0.485946
1986,0.947056,0.485946
1988,1.10159,0.486066
1990,1.12568,0.623665
1992,1.20607,0.627387
1994,0.986892,0.563735
1996,1.00553,0.493136
1998,0.628103,0.59944
2000,0.820064,0.575853
