MDTU,plaq,Re(det),Im(det),link
528,0.00288204,5.33782e-07,7.7944e-07,8.68628
530,0.00238937,9.23147e-07,6.86935e-07,9.42752
532,0.00101058,5.74695e-07,3.19045e-07,8.86567
534,0.00060951,2.27969e-07,2.91941e-07,9.11365
536,0.000717811,1.07047e-07,2.58614e-07,11.3076
538,0.00140005,3.05734e-07,2.7603e-07,11.8308
540,0.00140163,5.19854e-07,2.60347e-07,11.8213
542,0.00149173,4.22337e-07,3.85534e-07,11.5057
544,0.00170057,3.71188e-07,6.57173e-07,10.3587
546,0.00161205,5.09413e-07,4.1635e-07,9.64677
548,0.00295878,2.68001e-07,2.85807e-07,10.3988
550,0.00132294,4.32068e-07,4.11995e-07,10.3058
552,0.00103842,2.27116e-07,2.22794e-07,8.91196
554,0.00155737,4.50337e-07,5.13461e-07,8.85527
556,0.003658,6.2171e-07,5.18503e-07,9.37428
558,0.00245842,6.33774e-07,8.18602e-07,9.74854
560,0.00171676,1.16427e-06,2.07998e-06,8.69614
562,0.00171676,1.16427e-06,2.07998e-06,8.69614
564,0.00171676,1.16427e-06,2.07998e-06,8.69614
566,0.00224882,8.49571e-07,1.28482e-06,9.08011
568,0.00224882,8.49571e-07,1.28482e-06,9.08011
570,0.00224882,8.49571e-07,1.28482e-06,9.08011
572,0.00179413,4.777e-07,4.62964e-07,9.39986
574,0.00163011,8.24472e-07,9.42057e-07,10.9331
576,0.00116972,3.27566e-07,2.29178e-07,13.0199
578,0.00137592,2.3197e-07,1.81414e-07,11.8632
580,0.00104803,3.49401e-07,2.71935e-07,11.7739
582,0.00150145,1.15486e-06,6.02796e-07,12.2483
584,0.001404,2.38431e-07,3.32116e-07,11.031
586,0.00100043,6.84191e-08,1.05481e-07,10.1706
588,0.000966409,2.88406e-07,2.98348e-07,9.91606
590,0.00107575,3.96017e-07,4.44355e-07,10.7207
592,0.00107575,3.96017e-07,4.44355e-07,10.7207
594,0.001674,1.13748e-06,2.32222e-07,10.1606
596,0.0011483,1.15786e-06,3.72338e-07,10.1013
598,0.00115329,4.56076e-07,8.23859e-07,9.91077
600,0.00125917,4.88357e-07,6.74282e-07,10.8898
602,0.00313395,2.19342e-06,2.37727e-06,11.8072
604,0.001942,5.70675e-07,8.08504e-07,9.18411
606,0.00214454,6.38256e-07,1.13758e-06,9.32536
608,0.00128144,9.20045e-07,7.90572e-07,9.50637
610,0.00242795,8.11205e-07,1.36483e-06,8.98637
612,0.00150819,1.75924e-06,1.43137e-06,8.23444
614,0.00173507,6.3929e-07,7.28115e-07,7.43678
616,0.000745359,5.51508e-07,2.91463e-07,7.24421
618,0.00094459,3.19584e-07,2.41485e-07,6.54915
620,0.0012174,8.71621e-07,7.69794e-07,6.75555
622,0.00197009,4.73026e-07,1.13672e-06,6.61061
624,0.00116985,1.766e-07,7.96678e-07,6.72302
626,0.00140979,3.60295e-07,7.55371e-07,7.13242
628,0.00125256,3.25479e-07,5.04226e-07,8.1874
630,0.00138397,9.76835e-07,1.59756e-06,8.43656
632,0.00143285,6.90473e-07,8.88024e-07,9.00364
634,0.00209473,4.08186e-07,5.26665e-07,9.9579
636,0.00196041,1.33601e-06,6.55704e-07,9.68967
638,0.00124085,8.40156e-07,1.29712e-06,11.2148
640,0.00129724,1.94054e-07,4.05427e-07,9.97382
642,0.00100063,1.74113e-07,9.47583e-08,11.2315
644,0.00119913,1.06714e-07,1.40117e-07,12.8105
646,0.000852597,5.43337e-07,2.36837e-07,13.2175
648,0.000719521,2.63525e-07,2.00304e-07,12.517
650,0.00131488,2.58598e-07,4.01914e-07,12.8914
652,0.0013088,4.64256e-07,1.02945e-06,13.7909
654,0.00165534,3.42722e-07,1.29327e-06,13.8256
656,0.00102297,5.18351e-07,6.24318e-07,13.224
658,0.00200444,7.71603e-07,3.48116e-07,12.3429
