MDTU,|Tr(Lx)|
1912,0.0850789
1914,0.0850789
1916,0.0681032
1918,0.0681032
1920,0.194471
1922,0.0588558
1924,0.160511
1926,0.160511
1928,0.160511
1930,0.255107
1932,0.0435672
1934,0.225052
1936,0.244859
1938,0.229516
1940,0.463363
1942,0.318125
1944,0.465664
1946,0.465664
1948,0.180835
1950,0.180835
1952,0.0957492
1954,0.0957492
1956,0.268781
1958,0.462369
1960,0.377716
1962,0.168052
1964,0.460828
1966,0.174589
1968,0.185809
1970,0.263675
1972,0.148924
1974,0.171916
1976,0.0756803
1978,0.251644
1980,0.305752
1982,0.131566
1984,0.205395
1986,0.205395
1988,0.202797
1990,0.162672
1992,0.10135
1994,0.152017
1996,0.172253
1998,0.0528076
2000,0.0884543
