MDTU,ssplaq,stplaq
658,0.229384,0.123097
660,0.214338,0.126393
662,0.170643,0.103463
664,0.243095,0.13189
666,0.28476,0.146727
668,0.204458,0.115502
670,0.204458,0.115502
672,0.205072,0.11294
674,0.19649,0.107924
676,0.128636,0.0807139
678,0.141688,0.079477
680,0.103011,0.0646712
682,0.0833993,0.0576589
684,0.0833993,0.0576589
686,0.0833993,0.0576589
688,0.0829171,0.0534805
690,0.119907,0.077995
692,0.236948,0.12766
694,0.236948,0.12766
696,0.229584,0.126704
698,0.229584,0.126704
700,0.225084,0.118257
702,0.225084,0.118257
704,0.212181,0.118712
706,0.169581,0.0998677
708,0.165641,0.0957971
710,0.269823,0.141034
712,0.168789,0.0963453
714,0.168789,0.0963453
716,0.233819,0.125236
718,0.220379,0.125369
720,0.28922,0.152193
722,0.242768,0.121679
724,0.242768,0.121679
726,0.23184,0.119266
728,0.211323,0.109881
730,0.301346,0.155542
732,0.238267,0.139287
734,0.198407,0.119364
736,0.1475,0.0870728
738,0.131181,0.0781857
740,0.0924489,0.0619083
742,0.127039,0.078463
744,0.126733,0.0749353
746,0.0760564,0.0485769
748,0.0760564,0.0485769
750,0.0930352,0.059688
752,0.144792,0.0845204
754,0.144792,0.0845204
756,0.109314,0.0687034
758,0.109314,0.0687034
760,0.109314,0.0687034
762,0.0808268,0.0540416
764,0.0808268,0.0540416
766,0.102355,0.0656491
768,0.102355,0.0656491
770,0.102355,0.0656491
772,0.102355,0.0656491
774,0.102355,0.0656491
776,0.102355,0.0656491
778,0.0866533,0.0553553
780,0.10075,0.0625812
782,0.0903406,0.063286
784,0.0952498,0.0566672
786,0.0976093,0.0599845
788,0.0841082,0.0475224
790,0.106844,0.0604974
792,0.0941247,0.0576749
794,0.0958317,0.0581246
796,0.0911265,0.053786
798,0.0930787,0.0565122
800,0.0849852,0.0566857
802,0.0623009,0.0442828
804,0.044893,0.0382476
806,0.044893,0.0382476
808,0.042308,0.0339917
810,0.046021,0.0360642
812,0.0295433,0.0290905
814,0.0422505,0.0309733
816,0.035924,0.0356382
818,0.0431057,0.0344863
820,0.0431057,0.0344863
822,0.0291035,0.0258991
824,0.0427252,0.0303171
826,0.0480962,0.0299442
828,0.05151,0.0385899
830,0.057,0.0449763
832,0.0587961,0.0383911
834,0.0469727,0.0364166
836,0.0422363,0.0348838
838,0.0422363,0.0348838
840,0.0326044,0.0301433
842,0.0326044,0.0301433
844,0.0322606,0.0312653
846,0.0343881,0.024796
848,0.0398799,0.0307161
850,0.0484384,0.0369503
852,0.0541416,0.0382812
854,0.0718707,0.0468565
856,0.0593265,0.0415492
858,0.0617841,0.044
860,0.0556162,0.036061
862,0.0411989,0.0318579
864,0.0411989,0.0318579
866,0.0411989,0.0318579
868,0.0345929,0.0289839
870,0.052351,0.0347203
872,0.052351,0.0347203
874,0.0525963,0.0365216
876,0.0587998,0.0390697
878,0.0473326,0.0341448
880,0.0633246,0.0358438
882,0.0739692,0.0486276
884,0.0997429,0.0583411
886,0.11843,0.07354
888,0.124882,0.0713723
890,0.125119,0.0707251
892,0.109036,0.0682038
894,0.106029,0.0679256
896,0.113534,0.0627844
898,0.0807278,0.0491657
900,0.0756361,0.0499564
902,0.0944223,0.056697
904,0.0945479,0.0598591
906,0.0945479,0.0598591
908,0.0752766,0.0473758
910,0.0877532,0.0583942
912,0.0876862,0.0556114
914,0.137781,0.0821912
916,0.134278,0.0781617
918,0.203312,0.109231
920,0.195813,0.115798
922,0.2126,0.117597
924,0.274929,0.142372
926,0.317232,0.175323
928,0.319147,0.17014
930,0.268132,0.148691
932,0.262999,0.14229
934,0.23348,0.118884
936,0.23348,0.118884
938,0.23348,0.118884
940,0.23348,0.118884
942,0.23348,0.118884
944,0.23348,0.118884
946,0.171213,0.0982694
948,0.148192,0.0922808
950,0.134785,0.0861451
952,0.117631,0.0720252
954,0.0651037,0.0448159
956,0.0694923,0.0487633
958,0.0630563,0.0471356
960,0.0649813,0.0427449
962,0.0698589,0.045279
964,0.0698589,0.045279
966,0.0698589,0.045279
968,0.0698589,0.045279
970,0.0934464,0.0626931
972,0.0934464,0.0626931
974,0.0674517,0.0468085
976,0.0471194,0.0406263
