ReTr(L),ImTr(L)
0.0487605,-0.0333268
0.0807728,0.085904
-0.025969,-0.07023
0.0403828,-0.1121
0.0403828,-0.1121
0.0603047,0.00040887
0.0875465,0.08544
0.000597393,0.0361693
-0.0979562,-0.0858675
-0.0371638,-0.0732673
-0.0208368,0.160944
0.0656392,0.0727737
0.0343845,-0.0285712
-0.0206464,0.0960098
-0.0654145,0.0272653
0.0129915,-0.0212558
-0.0510772,-0.024396
0.058299,-0.00518365
-0.0553927,0.0281727
-0.0278308,-0.0449652
0.0805157,0.128394
0.123285,0.07207
0.123285,0.07207
-0.00916855,-0.0661005
-0.0352698,0.0720215
-0.0255182,0.074377
0.0236177,0.00123413
0.050534,-0.0181486
0.046871,-0.0286103
0.0249219,-0.0406975
-0.024907,0.0312067
0.031319,-0.07824
0.0569355,-0.0473925
0.041671,-0.0997647
0.041671,-0.0997647
0.041671,-0.0997647
-0.000660295,0.0150531
0.0296508,0.0634327
0.057687,0.0500515
0.122296,-0.0576863
-0.118226,0.0721398
0.066736,0.0342787
-0.0290615,-0.0990952
-0.0533482,0.0398755
0.133496,-0.0183433
0.033645,-0.0275747
0.033645,-0.0275747
-0.0846435,-0.00484433
-0.00478838,-0.129605
-0.0523462,-0.0171491
0.0320488,0.014154
0.072132,0.00294855
0.0134617,0.074576
-0.101441,0.086904
0.14724,0.0805257
0.102287,-0.104596
0.14222,0.0674037
0.081098,0.0597652
0.000196839,-0.0914102
0.0497585,-0.0426593
-0.0519003,-0.062275
-0.0247009,0.057295
-0.0121686,0.00968793
-0.03083,-0.00938857
0.0126692,0.135817
0.0560377,0.0235477
0.00721685,-0.00690045
-0.0903905,0.13064
0.074408,-0.0562057
0.039026,-0.089622
0.039026,-0.089622
-0.059228,0.0248268
0.138034,-0.097136
0.10054,0.049624
0.0740105,0.0559728
-0.0368612,-0.094999
-0.0449717,0.017463
-0.051894,-0.0070309
0.0764245,0.00133092
-0.0164319,0.0714102
0.03572,0.0308875
0.03572,0.0308875
0.058647,-0.0738093
0.140579,0.200346
0.155554,-0.0229724
0.155554,-0.0229724
-0.0579303,-0.0867202
0.0283723,0.0783833
0.0283723,0.0783833
-0.0567713,-0.0176016
0.0798823,-0.0491825
0.0717715,-0.0835035
-0.098398,-0.0535945
0.0548605,0.0309415
-0.0834395,-0.147986
0.0094546,0.0426412
-0.0719377,0.0289907
0.0415535,0.0155575
0.0415535,0.0155575
0.0415535,0.0155575
-0.10626,-0.002731
-0.0512172,-0.013262
-0.00506583,-0.0454745
0.0704437,-0.133292
0.0304978,-0.0305463
0.0467513,0.0676328
0.0228098,-0.129879
-0.11258,-0.125451
-0.0345437,0.0276442
0.0114061,0.00416825
-0.0393607,-0.0165077
0.0329287,-0.0132584
-0.046818,-0.0529215
0.0977978,-0.106199
0.0199335,0.0407915
-0.0790225,0.0227105
-0.0875843,0.114022
-0.0133807,-0.0117275
-0.0133807,-0.0117275
-0.0589963,0.134289
-0.0098992,0.13825
-0.0800042,-0.00451517
-0.0757893,-0.0048337
-0.0757893,-0.0048337
0.0224279,-0.116744
-0.0071718,0.057994
0.0963652,-0.138239
0.0802455,-0.143219
0.0225427,0.00996192
-0.0807418,0.109332
-0.0440985,-0.067876
-0.0361983,-0.097027
0.00517985,-0.0435123
-0.0220591,0.00998493
-0.0203612,0.0182424
-0.0167674,-0.0199895
-0.0169348,-0.0436257
0.0590297,0.13624
0.0351562,0.00057947
0.036639,0.103857
-0.0150357,-0.039686
-0.0150357,-0.039686
0.0186416,0.052134
-0.086055,0.012275
0.122903,0.0249018
-0.0190051,-0.0164008
-0.116915,-0.00881605
0.041824,-0.06308
-0.048269,-0.167467
0.0567643,0.083485
-0.00953483,0.0779983
-0.0939197,0.00393018
0.00352145,-0.0799935
-0.091892,-0.0652695
0.0281348,0.054835
0.0329155,-0.0739158
0.0105427,-0.101457
-0.033268,-0.0118631
-0.0133026,0.0412425
0.00961975,0.019891
0.0239242,-0.102498
0.0239242,-0.102498
0.0239242,-0.102498
0.0728982,-0.0943522
-0.048569,-0.0826137
0.08017,-0.00672865
-0.0346735,0.018073
0.0488637,-0.041267
0.00767087,-0.0548672
-0.105307,0.0994997
0.180045,-0.097769
0.0366225,0.0313215
0.0422208,-0.0206544
0.10125,0.0595852
-0.00320967,0.0390317
-0.07478,0.0578323
-0.0874152,-0.0242658
0.0240596,-0.130731
0.0733063,0.0659565
0.0259678,0.0905273
-0.0957227,0.0072484
0.0078466,0.0426708
0.0078466,0.0426708
-0.038906,0.0109278
-0.0293333,0.0202069
-0.0200208,-0.0110557
0.0284923,0.0390252
0.0200257,0.0319152
0.00241396,0.0384507
0.0142982,0.0189925
-0.0057623,0.0268122
0.057771,-0.039914
0.057771,-0.039914
-0.048101,0.0080224
-0.048101,0.0080224
-0.0489915,0.0619265
-0.00249123,0.0709485
-0.0280125,-0.0302362
0.0146787,0.0885112
-0.0353055,-0.102946
0.044436,0.077305
-0.0992745,-0.0122866
-0.0359973,-0.03449
-0.0359973,-0.03449
0.00580383,0.0642485
-0.0471955,0.026613
-0.0589848,-0.0966898
-0.00730273,-0.0578803
0.121734,0.0158627
0.121734,0.0158627
-0.00874235,-0.110753
-0.00965985,0.00127386
-0.0698078,-0.0127037
-0.0571873,-0.037524
0.0166177,0.0873748
0.0129088,-0.0632222
-0.123861,0.097247
-0.0356725,0.00241219
0.0511313,-0.0370598
0.153578,0.0836695
-0.144783,0.0257238
-0.120654,-0.043339
0.0601503,-0.0323743
-0.00251622,0.0460303
-0.0352732,0.136399
0.0864712,0.0464878
-0.137076,-0.0255093
0.115842,-0.06338
-0.120228,-0.077778
-0.08624,0.138099
0.102002,-0.0738308
-0.0605923,-0.030453
-0.0605923,-0.030453
-0.0654157,-0.0452432
-0.00924872,-0.029572
0.079838,0.0850395
0.0673075,0.0034419
-0.0895305,0.00602278
0.0271808,0.0373675
0.000402273,0.0210796
0.000402273,0.0210796
0.139372,0.0549813
-0.078967,0.0768738
-0.0267145,0.0257505
-0.039642,-0.00511055
-0.0548683,-0.05263
-0.0433875,-0.0721345
0.0711425,0.0500753
0.0102538,-0.00503802
-0.0764015,-0.0149535
0.0844545,-0.0261072
-0.108791,0.031637
-0.0423557,0.149968
-0.064833,0.040045
0.00370745,-0.0275157
0.00370745,-0.0275157
0.035217,-0.00374193
-0.00785638,0.197427
0.0325368,0.0318568
0.188305,0.0243912
