MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1274,0.000652676,-0.000186254,0.000625536
1276,0.00403378,-0.00284845,-0.00285617
1278,0.00403378,-0.00284845,-0.00285617
1280,0.00340723,0.0025591,-0.0022495
1282,0.00340723,0.0025591,-0.0022495
1284,0.00738201,-0.00633438,0.00379073
1286,0.00738201,-0.00633438,0.00379073
1288,0.00738201,-0.00633438,0.00379073
1290,0.00562611,-0.00180147,0.0053299
1292,0.00562611,-0.00180147,0.0053299
1294,0.00562611,-0.00180147,0.0053299
1296,0.00345028,0.00228996,0.0025808
1298,0.00335209,0.00318828,-0.0010351
