MDTU,min_width,max_width
1590,2.15598,1.41833
1592,1.94123,1.40618
1594,1.97842,1.38087
1596,2.07725,1.39211
1598,2.07725,1.39211
1600,1.97156,1.38071
1602,2.07416,1.4122
1604,2.08751,1.42347
1606,1.97269,1.35832
1608,1.92151,1.34495
1610,1.98747,1.37818
1612,2.03095,1.35004
1614,1.88873,1.36764
1616,1.88873,1.36764
1618,1.88873,1.36764
1620,1.88873,1.36764
1622,1.97783,1.36146
1624,1.91734,1.36959
1626,2.21577,1.38724
1628,2.00595,1.36115
1630,2.0188,1.35226
1632,1.96208,1.37044
1634,2.11224,1.37895
1636,1.97834,1.41194
1638,2.05172,1.34881
1640,2.00854,1.37563
1642,1.88022,1.33584
1644,2.01181,1.34532
1646,2.01181,1.34532
1648,2.01181,1.34532
1650,2.07043,1.41203
1652,2.05528,1.33599
1654,2.05528,1.33599
1656,2.05528,1.33599
1658,1.93045,1.37574
1660,1.986,1.39778
1662,2.07556,1.41325
1664,1.88744,1.37005
1666,1.95605,1.34471
1668,2.01073,1.38903
1670,2.01073,1.38903
1672,2.01805,1.37794
1674,2.02997,1.37374
1676,2.02997,1.37374
1678,2.02997,1.37374
1680,2.02997,1.37374
1682,2.02997,1.37374
1684,2.02997,1.37374
1686,2.02997,1.37374
1688,2.02997,1.37374
1690,2.02997,1.37374
1692,2.02997,1.37374
1694,2.02997,1.37374
1696,2.02997,1.37374
1698,2.02997,1.37374
1700,2.02997,1.37374
1702,1.92045,1.27859
1704,2.01866,1.34288
1706,1.99487,1.3779
1708,2.01832,1.37642
1710,2.109,1.42951
1712,2.07231,1.37937
1714,1.922,1.3862
1716,1.922,1.3862
1718,2.00724,1.38955
1720,2.04084,1.37262
1722,2.07308,1.40214
1724,2.0234,1.39953
1726,2.07118,1.40543
1728,2.07118,1.40543
1730,2.07118,1.40543
1732,2.07118,1.40543
1734,1.94178,1.41408
1736,2.01785,1.47382
1738,1.98286,1.45912
1740,2.02993,1.4304
1742,2.078,1.45075
1744,2.0708,1.4387
1746,2.10784,1.44674
1748,2.08733,1.4751
1750,2.00872,1.44534
1752,2.0131,1.40692
1754,2.0131,1.40692
1756,2.0131,1.40692
1758,2.01769,1.34557
1760,1.91083,1.35415
1762,1.99351,1.37312
1764,1.86021,1.3804
1766,1.86021,1.3804
1768,1.86021,1.3804
1770,1.9889,1.33225
1772,2.03505,1.33761
1774,1.90396,1.38289
1776,1.99967,1.34513
1778,1.88659,1.34267
1780,2.01926,1.361
1782,1.91195,1.38512
1784,1.91195,1.38512
1786,1.91195,1.38512
1788,1.98758,1.32678
1790,1.83818,1.30549
1792,1.8223,1.28072
1794,1.87948,1.32141
1796,1.87698,1.3402
1798,1.85553,1.33426
1800,1.98019,1.38609
1802,2.00874,1.39835
1804,2.02069,1.39708
1806,2.11447,1.3824
1808,2.06312,1.42438
1810,2.06633,1.35671
1812,2.03572,1.4049
1814,2.08551,1.42114
1816,2.0275,1.42783
1818,2.13304,1.43631
1820,1.97139,1.40985
1822,1.97139,1.40985
1824,1.95245,1.37165
1826,2.00812,1.34475
1828,1.87155,1.33093
1830,1.95624,1.3345
1832,1.96124,1.32386
1834,1.94154,1.3751
1836,2.02896,1.34507
1838,1.96846,1.3445
1840,1.85178,1.3071
1842,1.94557,1.31534
1844,2.13293,1.34263
1846,1.93884,1.30278
1848,1.99085,1.32494
1850,1.99085,1.32494
1852,1.95778,1.33314
1854,1.89608,1.34977
1856,1.89608,1.34977
1858,1.92366,1.33523
1860,2.03594,1.40695
1862,1.97764,1.38492
1864,2.05579,1.46065
1866,2.07959,1.41542
1868,2.11618,1.38415
1870,2.1024,1.36986
1872,2.07075,1.42352
1874,2.12995,1.45666
1876,2.12995,1.45666
1878,2.03542,1.39569
1880,1.90343,1.42693
1882,2.01917,1.44071
1884,2.02025,1.42254
1886,2.03993,1.42101
1888,2.03004,1.4326
1890,2.06298,1.47117
1892,2.14831,1.5073
1894,1.97655,1.40393
1896,1.97655,1.40393
1898,2.11712,1.40394
1900,2.08265,1.37838
1902,2.08265,1.37838
1904,2.08265,1.37838
