ReTr(Lx),ImTr(Lx)
0.00121264,-0.00508495
0.00179354,0.00172766
-0.0064448,-0.00302417
-0.0064448,-0.00302417
-0.0064448,-0.00302417
0.0064743,-0.00228998
-0.00480501,-0.0013818
-0.00542395,-0.00380368
-0.00063269,0.000883
-0.00063269,0.000883
-0.00063269,0.000883
0.000138778,0.000202001
0.0111402,-0.00266414
-0.0072941,0.0058986
-0.0138181,0.0024171
-0.00606345,-0.00298724
0.00446608,-0.00577795
0.00408485,0.000574945
0.00408485,0.000574945
0.00408485,0.000574945
0.00414473,0.000304465
0.000698295,0.00381308
0.00802625,-0.0073549
0.00174342,0.00221836
-0.0056353,-0.00269658
-0.00496937,-0.00655785
-0.00053956,-0.0063101
0.00203774,-0.00259785
-0.00125025,0.0075958
0.000295413,0.00227818
-0.00336843,-0.000457017
0.0035743,0.00402887
0.001341,-0.00241822
-0.00185101,0.00572595
-0.00147453,-0.0008852
0.00182007,-0.000453563
-0.002951,0.00357681
-0.002951,0.00357681
-0.00209982,0.000219281
0.00115592,0.00427956
-0.000126682,0.000676945
-0.00254046,-0.00363809
0.0092383,-0.00058528
-0.0023083,-0.000383061
-0.00081074,-0.00217205
-0.00476109,0.000590905
0.00355596,0.00145017
0.00052042,-0.00303635
0.000102037,-0.0024039
-0.0102751,0.00395238
0.00881065,-0.00181222
0.00881065,-0.00181222
0.00261665,0.00270115
-0.00386799,0.00492112
-0.00386799,0.00492112
0.00336823,-0.00141413
0.00192786,0.000316119
0.00290698,-0.00454706
-0.000341278,0.00176311
-0.00478564,0.00221611
0.00121192,0.00730395
0.00643775,-0.00184777
0.0027199,-0.0016895
-0.00234337,0.00068626
-0.00234337,0.00068626
0.00323333,-0.00066359
-0.00388008,-0.006324
-0.00351565,-0.00123825
-0.00395621,0.00318308
-0.00443604,0.00411041
-0.000403492,0.00021371
0.00228478,-0.000235994
-7.405e-05,0.000248031
0.00408961,0.00168652
0.00408961,0.00168652
-0.000759875,0.000227434
-0.00290522,0.00350347
-0.00290522,0.00350347
-0.00290522,0.00350347
0.00182394,-0.000871725
0.00182394,-0.000871725
-0.00151471,-0.000931815
-0.00671475,-0.00427783
0.00276726,-0.00216689
-0.00744475,0.00364996
-0.00744475,0.00364996
-0.00871665,-0.0109508
-0.00871665,-0.0109508
-0.00871665,-0.0109508
-0.00871665,-0.0109508
-0.00871665,-0.0109508
0.00378824,-0.00876305
0.00378824,-0.00876305
0.0104646,0.0153093
0.0104646,0.0153093
0.000393094,0.00095383
0.000393094,0.00095383
-0.00210344,0.0060883
-0.0108558,0.0056431
0.00563675,0.0078589
0.0104618,-0.00560165
-0.000208117,-0.00598155
0.00054932,-0.00144122
0.00054932,-0.00144122
0.00398333,-0.00479521
-0.00415652,-0.00327571
0.00150558,0.00183023
0.00389462,-0.00268059
0.00432124,-0.00086421
0.00343825,0.00107675
0.000782845,0.00494173
0.000673635,-0.00303413
0.00197532,-0.00643755
-0.00243067,0.00562065
0.000609815,-0.0020376
-0.0101926,0.00122844
-0.000687205,0.00285016
-0.00432838,0.00203997
-0.00432838,0.00203997
0.00109054,0.00351432
-0.00189966,0.00162692
-0.00189966,0.00162692
0.0005128,-0.00479434
0.0005128,-0.00479434
0.0005128,-0.00479434
0.0018016,-0.0108294
0.00585375,8.1254e-06
