MDTU,min_ave,max_ave
1946,-0.736175,0.0854902
1948,-0.677533,0.149226
1950,-0.61899,0.165112
1952,-0.754055,0.23441
1954,-0.754055,0.23441
1956,-0.510153,0.247499
1958,-0.637554,0.220389
1960,-0.678611,0.200626
1962,-0.647705,0.20882
1964,-0.833109,0.218391
1966,-0.679295,0.150282
1968,-0.708768,0.136689
1970,-0.840735,0.199145
1972,-0.75037,0.161579
1974,-0.694663,0.186107
1976,-0.7041,0.232232
1978,-0.697192,0.203109
1980,-0.66538,0.223306
1982,-0.673997,0.227312
1984,-0.673997,0.227312
1986,-0.764804,0.175166
1988,-0.707249,0.138305
1990,-0.707249,0.138305
1992,-0.61327,0.187788
1994,-0.61327,0.187788
1996,-0.61327,0.187788
1998,-0.664355,0.235912
2000,-0.634247,0.153158
