MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1270,0.124128,0.0256685,-0.121444
1272,0.112187,-0.109497,0.0244205
1274,0.124348,-0.0699225,-0.102827
1276,0.0949138,-0.0855267,-0.0411557
1278,0.0609431,0.057894,0.0190354
1280,0.145816,-0.0580095,-0.13378
1282,0.0704069,-0.0384948,0.0589515
1284,0.109058,-0.0670353,-0.0860227
1286,0.0596994,-0.0102435,-0.058814
1288,0.0907467,-0.053197,-0.073519
1290,0.0406068,-0.037902,0.0145724
1292,0.041681,-0.0413485,-0.00525465
1294,0.0522002,0.046638,0.023447
1296,0.0188015,-0.00754995,0.017219
1298,0.0592115,-0.015083,-0.0572582
1300,0.0940626,-0.0175675,-0.0924075
1302,0.0724555,0.042626,0.0585903
1304,0.0459918,-0.045332,-0.00776268
1306,0.0328172,-0.032544,-0.00422567
1308,0.116143,0.0941385,-0.0680225
1310,0.116143,0.0941385,-0.0680225
1312,0.0533605,0.0533515,0.000979237
1314,0.0478281,-0.0161742,-0.0450103
1316,0.0881961,-0.0337387,-0.0814877
1318,0.106843,0.062298,0.0868007
1320,0.106843,0.062298,0.0868007
1322,0.106843,0.062298,0.0868007
1324,0.0489332,0.047032,-0.0135072
1326,0.136118,0.0228143,0.134192
1328,0.0314919,0.0111498,-0.029452
1330,0.0700765,-0.0405825,0.0571295
1332,0.0359184,-0.0334498,0.0130861
1334,0.0212007,0.017649,-0.0117466
1336,0.114841,0.114785,0.00358187
1338,0.0678829,0.0578227,-0.0355615
1340,0.112823,0.0217234,0.110712
1342,0.0825679,-0.0553135,0.0613015
1344,0.191009,0.161798,0.101517
1346,0.0126986,0.00833663,-0.00957895
1348,0.0390533,0.0283835,0.0268243
1350,0.0736653,0.0733517,-0.00678955
1352,0.0385311,0.0188132,0.033626
1354,0.0636804,-0.0533228,0.034812
